,level_0,Security_Hash_Key,Effective_From_Date,Effective_To_Date,Hash_Diff_Effectivity,Is_Current,Is_Valid,dealDate,trancheBusinessKey,Pricing_currentLevel_type,bookState,hedgeBookState,timing,bookCloseLDN,bookCloseCET,Issuer_Hash_Key,name,issuerType,bondRatingType,countryName,issuerBusinessKey,lei,Moodys_Rating,SP_Rating,Fitch_Rating,currencyCode,expectedSize,actualSize,minimumDenomination,securities_isin,securityName,securityType,maturityTerm,maturityDate,coupon,seniority_name_1,seniority_name_1_adj,seniority_name_2,esgType,legalGoverningLaw_name_1,registrationType,referenceType,referenceName,index,referenceIsin,ipt,ipt_reference,ipt_price_down,ipt_price_up,ipt_equivalent,guidance,guidance_reference,guidance_price_down,guidance_price_up,guidance_equivalent,launch,launchValue,reoffer,reofferValue,reofferPrice,yieldToMaturity,status,moodys,sp,fitch,COUNTRY_ISO_CODE,ticker,ID_BB_Company,Ultimate_Obligor_ID,AFI_Commentary,AFI_Identifier_Obligor,Update_Date_Obligor,Coverage_Status_Obligor,Covered_By_Obligor,AGI_Financial_Obligor,Coverage_Status_Final_Company,Coverage_Status_Final_Company_Source,Coverage_Status_Final_Obligor,Coverage_Status_Final_Obligor_Source,finScore_upload_date,finScore_AFIIdentifier,Overall_Score,Financial_Score,Business_Score,Event_Score,Country_Ceiling,Risk_Cluster,ESG_Score,ECB_Demand,Industry_Group,Industry_Sector,frequency,paymentType,coupon_frequency,duration
936,1794,2062dc1f61c2972962a5081d0d955c5ca0d50bbf,2021-03-01 15:52:54.633906,9999-12-31 23:59:59.999999,df70df71ad57d44396efba40ef5f176e49ce27ef,1,1,2021-03-01,IPREO|51505,Reoffer,Final,Books Closed,Books subject at 12.15 UKT / 13.15 CET,12:15:00.0000000,13:15:00.0000000,b8a7d85cdb2088702c6209a7083ca169387c1f80,Coca-Cola Co,Corporate,Investment Grade,United States,IPREO|231666,UWJKFUJFZ02DKWI3RY53,,,,EUR,BMK ,700000000,100000,XS2307863642,8yr,Bond (standard),8.0,2029-03-09 01:00:00.000000,0.125,Senior Unsecured,Sr Unsecured,,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,MS+65bps Area,MS,65.0,65.0,,ms+45a,MS,45.0,45.0,,MSW + 40 bps,40.0,MSW + 40 bps,40.0,99.035,0.247,Priced,A1,A+,,US,KO,100355,100355.0,investable,CG00025,13.02.2020 11:06,ok,KS,"Food, Beverage & Tobacco",covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00025,7.576147,7.37935,8.363334,0.0,7.661667,nc_strong,,,Beverages,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,7.9651308409688655
937,1795,684771dae99c212c2b799484b65bfee277d63527,2021-03-02 15:47:05.521202,9999-12-31 23:59:59.999999,e0bf1dcda98943ce9b2366191db0a8dbcdaaf293,1,1,2021-03-02,IPREO|51524,Reoffer,Final,Books Closed,Books are open / today's business,,,1815f016589917e0d67e93c3818a7b92717ee028,Suez,Corporate,Investment Grade,France,IPREO|350947,549300JQIZM6CL7POC81,Baa1,,,EUR,Benchmark,750000000,100000,FR0014002C30,EUR Long 5yr,Bond (standard),5.0,2026-06-09 02:00:00.000000,0.0,Senior Unsecured,Sr Unsecured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+65/70bp area,MS,65.0,70.0,,MS+45/50bps,MS,45.0,50.0,,MSW + 45 bps,45.0,MSW + 45 bps,45.0,99.362,0.122,Priced,Baa1,,,FR,VIEFP,13698504,815394.0,investable,UTL00109,18.07.2022 17:09,ok,RR,Utilities,,,covered_ok,GSUniverse,24.05.2023 06:08,UTL00109,6.28072,5.4484,8.11,0.3,7.663333,nc_moderate,7.0,medium,Water,Utilities,Annually,Fixed (FXD),1,5.0
938,1796,4210deaab3e1f2f7a1fc2d722b044d50e68e5b5f,2021-03-02 14:42:12.512735,9999-12-31 23:59:59.999999,f3704a73d7281ed84f34a156c3f7370a0fe86334,1,1,2021-03-02,IPREO|51522,Reoffer,Final,Books Closed,,,,2132a04a59200cd23a63736647380e6973428e05,HAMBURG COMMERCIAL BANK,Financials,Investment Grade,Germany,IPREO|HAMBURG COMMERCIAL BANK,TUKDD90GPC79G1KOE162,Baa2,BBB,,EUR,,500000000,100000,DE000HCB0AZ3,HCOB 5yr snr pref,Bond (standard),5.0,2026-03-09 01:00:00.000000,0.375,Senior Preferred,Sr preferred,,,German,Reg S,Mid Swaps,Mid Swaps,,,MS+85 area,MS,85.0,85.0,,MS+75bps area,MS,75.0,75.0,,MSW + 73 bps,73.0,MSW + 73 bps,73.0,99.921,0.391,Priced,Baa2,,,DE,HCOB,8137275,8137275.0,investable,BA00082,22.02.2022 15:12,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.962779415309134
939,1797,2aa0aa8d2187f4d86c145c07c4401d958fe0f86c,2021-03-03 14:20:42.453001,9999-12-31 23:59:59.999999,7c42329db6e0bb223b29f2a318edae43f0dd3e53,1,1,2021-03-03,IPREO|51527,Reoffer,Final,Books Closed,"Books open, today’s business",,,e0875fd9db54d8936012002d050ab22fb9c490d7,SR-Boligkreditt AS,Financials,Investment Grade,Norway,IPREO|1153836,5493005EFLOPQ4K0ZF42,,,,EUR,EUR Benchmark,1000000000,100000,XS2312584779,New EUR 10Y Covered Bond,Covered Bond,10.0,2031-03-10 01:00:00.000000,0.01,Secured,Secured,,,English,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+9bps area,MS,9.0,9.0,,MSW + 5 bps,5.0,MSW + 5 bps,5.0,99.621,,Priced,Aaa,,,NO,SRBANK,45688302,45688302.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,9.99550164950513
940,1798,c66eca36bca7b8842c1ad1d11a00dd9f2257efd5,2021-03-03 15:04:34.070462,9999-12-31 23:59:59.999999,f902d5abe7e2663eb889466bae50cb324925e56f,1,1,2021-03-03,IPREO|51540,Reoffer,Final,Books Closed,Books closed above EUR800mn (ex JLM) good at guidance pre-rec. Allocations and pricing to follow,,,f4ed9967d40571fee802104f1230860a18297d1c,Münchener Hypothekenbank  eG,Financials,Investment Grade,Germany,IPREO|747955,529900GM944JT8YIRL63,Aaa,,,EUR,,500000000,100000,DE000MHB64E1,8yr Green Senior Non Preferred,Bond (standard),8.0,2029-03-09 01:00:00.000000,0.375,Senior Non-Preferred,Sr Non Preferred,,Green,German,Reg S,Mid Swaps,Mid Swaps,,,MS +75a,MS,75.0,75.0,,,,,,,MSW + 57 bps,57.0,MSW + 57 bps,57.0,99.459,,Priced,Aa3,,,DE,MUNHYP,227245,227245.0,uninvestable,BA00087,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,7.896170266463079
941,1799,e3f5563d2be2349c67f02e6d312dec7fa52353b3,2021-03-03 15:49:09.306899,9999-12-31 23:59:59.999999,777ad7c635c64f6c63a23a0745350b95d9936cfb,1,1,2021-03-03,IPREO|51551,Reoffer,Final,Books Closed,Hedge deadline 15.20 LDN. Final book over €2.25bn,15:20:00.0000000,,1ef48364cb64e449bbc9495f3a008de45580fa47,Bank of Ireland Group PLC,Financials,Investment Grade,Ireland,IPREO|Bank of Ireland Group PLC,635400C8EK6DRI12LJ39,Baa1,BBB-,BBB,EUR,,750000000,100000,XS2311407352,BANK OF IRELAND EUR 6NC5 HOLDCO SENIOR,Bond (standard),6.0,2027-05-10 02:00:00.000000,0.375,Senior Unsecured,Sr Unsecured,,Green,Irish,Reg S,Mid Swaps,Mid Swaps,,,MS+100a,MS,100.0,100.0,,80a (+/-3 WPIR),,80.0,80.0,+/-3 WPIR,MSW + 77 bps,77.0,MSW + 77 bps,77.0,99.618,,Priced,Baa2,BBB-,BBB,IE,BKIR,53427397,53427397.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,5.944238520855925
942,1800,34861c4b95d637cf3c1d0313a57fd3580bc2162c,2021-03-04 09:53:39.091538,9999-12-31 23:59:59.999999,af9c13f476e21b2b3d3572ac7ce75a0caabece6a,1,1,2021-03-04,IPREO|51544,Reoffer,Final,Books Closed,,,,66fc88988bb76a20173fa80426f48241ff28060e,Booking Holdings Inc.,Corporate,Investment Grade,United States,IPREO|227353,FXM8FAOHMYDIPD38UZ17,A3,A-,,EUR,,950000000,100000,XS2308321962,BOOKING HOLDINGS INC. EUR 4 (FOUR) YEAR,Bond (standard),4.0,2025-03-08 01:00:00.000000,0.1,Senior Unsecured,Sr Unsecured,,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,MS+[85] bps area,MS,85.0,85.0,,,,,,,MSW + 50 bps,50.0,MSW + 50 bps,50.0,99.976,,Priced,A3,A-,NR,US,BKNG,386346,386346.0,investable,TEC00089,26.09.2019 12:29,ok,KS,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEC00089,7.222106,7.6318,7.083333,-0.3,7.995,c_strong,,,Internet,Communications,Annually,Fixed (FXD),1,3.994009985020972
943,1803,1a90f4b0d8b8caedcc3f61d7a2528f27b7ed4b5e,2021-03-04 12:56:20.885586,9999-12-31 23:59:59.999999,2d090c3bf491eab9f489745f26359372fd322b7c,1,1,2021-03-04,IPREO|51563,Reoffer,Final,Books Closed,,,,d1279149006d6b1f7798f2eb6dd71bf9eaa40f0e,Hypo Tirol Bank AG [339515],Financials,Investment Grade,Austria,IPREO|339515,0W5QHUNYV4W7GJO62R27,,,,EUR,,500000000,100000,AT0000A2QDQ2,10yr Social Covered Bond,Covered Bond,10.0,2031-03-11 01:00:00.000000,0.01,Secured,Secured,,Social,Austrian,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS+9 bps area,MS,9.0,9.0,,MSW + 4 bps,4.0,MSW + 4 bps,4.0,99.651,,Priced,Aa1,,,AT,LANTIR,198150,198150.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,9.99550164950513
944,1804,24f5942d8df88b50be05459717a39eeca3a1fb93,2021-03-04 14:32:13.194179,9999-12-31 23:59:59.999999,3ab359fd43627cbb3d26fbb4570a36e87686abd3,1,1,2021-03-04,IPREO|51564,Reoffer,Final,Books Closed,"Books open, today's business",,,37c1b7c1adc6c539ae4eabd656eecd53fef68559,Commerzbank Aktiengesellschaft,Financials,Investment Grade,Germany,IPREO|19189,851WYGNLUQLFZBSYGB56,Aaa,,,EUR,,500000000,1000,DE000CB0HRY3,Coba € 500mn PS 4.5y,Bond (standard),4.0,2025-09-11 02:00:00.000000,0.1,Senior Preferred,Sr preferred,,,German,Reg S,Mid Swaps,Mid Swaps,,,MS + 65bp area,MS,65.0,65.0,,MS+50bp area (+/-2bp) WPIR,MS,50.0,50.0,+/-2bp WPIR,MSW + 48 bps,48.0,MSW + 48 bps,48.0,99.946,0.112,Priced,A1,BBB+,,DE,CMZB,115684,115684.0,investable,BA00072,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,3.994009985020972
945,1806,9345c2e4a3abdc3ba50a0e6aaba71aba3951e043,2021-03-04 15:11:04.716877,9999-12-31 23:59:59.999999,feefb01c904aa27c8db614a77d64cf764e88c070,1,1,2021-03-04,IPREO|51569,Reoffer,Final,Books Closed,Book subject at 12.35 UKT / 13.35 CET,12:35:00.0000000,13:35:00.0000000,4e307d15174340f8d697e1d1d8d562b34cbd9a2d,Daimler AG,Corporate,Investment Grade,Germany,IPREO|210295,529900R27DL06UVNT076,A3,BBB+,BBB+,EUR,Benchmark,1000000000,1000,DE000A3H3JM4,Daimler EUR 12yr Green,Bond (standard),12.0,2033-03-11 01:00:00.000000,0.75,Senior Unsecured,Sr Unsecured,,Green,German,Reg S - TEFRA D,Mid Swaps,Mid Swaps,,,MS+95bp area,MS,95.0,95.0,,MS+70-75,MS,70.0,75.0,,MSW + 70 bps,70.0,MSW + 70 bps,70.0,99.26,0.815,Priced,,,,DE,MBGGR,328683,328683.0,investable,CG00070,21.03.2022 17:20,ok,RR,Automobile,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CG00070,7.86856,8.3982,7.75,-0.4,9.3,c_strong,13.0,high,Auto Manufacturers,"Consumer, Cyclical",Annually,Fixed (FXD),1,11.52067451817492
946,1808,abb1492dd912e80b20c66a3291b469de40a61407,2021-03-04 09:53:39.091538,9999-12-31 23:59:59.999999,70ff9b3c8c145a217464daf85a6885f4947ed143,1,1,2021-03-04,IPREO|51545,Reoffer,Final,Books Closed,,,,66fc88988bb76a20173fa80426f48241ff28060e,Booking Holdings Inc.,Corporate,Investment Grade,United States,IPREO|227353,FXM8FAOHMYDIPD38UZ17,A3,A-,,EUR,,750000000,100000,XS2308322002,BOOKING HOLDINGS INC. EUR 7 (SEVEN) YEAR,Bond (standard),7.0,2028-03-08 01:00:00.000000,0.5,Senior Unsecured,Sr Unsecured,,,New York State,SEC Registered,Mid Swaps,Mid Swaps,,,MS+[100] bps area,MS,100.0,100.0,,,,,,,MSW + 70 bps,70.0,MSW + 70 bps,70.0,99.918,,Priced,A3,A-,NR,US,BKNG,386346,386346.0,investable,TEC00089,26.09.2019 12:29,ok,KS,Industrials,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,TEC00089,7.222106,7.6318,7.083333,-0.3,7.995,c_strong,,,Internet,Communications,Annually,Fixed (FXD),1,6.896384406068525
947,1809,79c0fd52a8b272941e37d82c1e4e0bfeadaf48c0,2021-03-04 15:43:17.984947,9999-12-31 23:59:59.999999,81a29c07d1d60064421a7324320370c54ce3625f,1,1,2021-03-04,IPREO|51566,Reoffer,Final,Books Closed,"Books open, today's business",,,d1a59b4410bbf66e9bc6c45159255bddf941112b,Credit Mutuel Arkea,Financials,Investment Grade,France,IPREO|438145,96950041VJ1QP0B69503,Aa3,,A-,EUR,,500000000,100000,FR0014002BJ9,EUR 12yr Social SNP,Bond (standard),12.0,2033-03-11 01:00:00.000000,0.875,Senior Non-Preferred,Sr Non Preferred,,Social,French,Reg S,Mid Swaps,Mid Swaps,,,MS+100area bps,MS,100.0,100.0,,MS+80/85bps WPIR,MS,80.0,85.0,,MSW + 80 bps,80.0,MSW + 80 bps,80.0,99.57,,Priced,Baa1,,A-,FR,CMARK,1084145,1084145.0,investable,BA00063,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,11.443743484059771
948,1811,50664fe33f9c7a081d43a12b7de3673e1353858a,2021-03-08 15:08:57.580926,9999-12-31 23:59:59.999999,e87ea55dbae0110a8f78addfd493a3e68e0e7b7f,1,1,2021-03-08,IPREO|51587,Reoffer,Final,Books Closed,Books to close at 12h30 CET,,12:30:00.0000000,01c416797412c58ed2d28cef733d66b58202eb76,BPCE SFH,Financials,Investment Grade,France,IPREO|1064917,969500T1UBNNTYVWOS04,,,,EUR,€500-750M,500000000,100000,FR0014002FB7,BPCE SFH 10yr,Covered Bond,10.0,2031-03-18 01:00:00.000000,0.01,Secured,Secured,,,French,Reg S,Mid Swaps,Mid Swaps,,,MS+4bps area,MS,4.0,4.0,,MS+1a (+/-1 WPIR),MS,1.0,1.0,+/-1 WPIR,MSW + 0 bps,0.0,MSW + 0 bps,0.0,99.76,0.034,Priced,Aaa,AAA,,FR,BPCECB,25115233,25115233.0,investable,,,,,,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Diversified Finan Serv,Financial,Annually,Fixed (FXD),1,9.99550164950513
949,1812,b7a1304f53a68b992d8d6139a9a53ea09088f240,2021-03-08 17:07:06.379102,9999-12-31 23:59:59.999999,7cb8e50b9335caa8c7bad4652c72500ded8bfe94,1,1,2021-03-08,IPREO|51589,Reoffer,Final,Books Closed,,,,ab4a2822397bea43e5718c526c61ff89c5e8d938,Credit Agricole Italia SpA,Financials,Investment Grade,Italy,IPREO|217565,8156007D348794DB1690,Aa3,,,EUR,500,500000000,100000,IT0005437733,12Y Green Covered,Covered Bond,12.0,2033-03-15 01:00:00.000000,0.125,Senior Secured,Secured,,Green,Italian,Reg S,Mid Swaps,Mid Swaps,,,MS+10bps area,MS,10.0,10.0,,,,,,,MSW + 9 bps,9.0,MSW + 9 bps,9.0,98.668,0.268,Priced,Aa3,,,IT,CARPP,307413,307413.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,11.917944927229057
950,1815,6b5861f6cbb2d2576b54dd8269b8c0bfa79de204,2021-03-10 16:54:53.681497,9999-12-31 23:59:59.999999,a9d8abd9ffe824fd86a97ffa7fa94b1409381bac,1,1,2021-03-10,IPREO|51637,Reoffer,Final,Books Closed,,,,79fc6e81b212bf41e2c35d7fcaddef8c3bb20f11,Safran S.A.,Corporate,Investment Grade,France,IPREO|245501,969500UIC89GT3UL7L24,NR,BBB+,NR,EUR,700,700000000,100000,FR0014002G44,5yr,Bond (standard),5.0,2026-03-16 01:00:00.000000,0.125,Senior Unsecured,Sr Unsecured,,,,Reg S,Mid Swaps,Mid Swaps,,,MS+85/90,MS,85.0,90.0,,MS+60/65,MS,60.0,65.0,,MSW + 60 bps,60.0,MSW + 60 bps,60.0,99.231,0.28,Priced,NR,BBB+,NR,FR,SAFFP,115519,115519.0,uninvestable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,10.0,high,Aerospace/Defense,Industrial,Annually,Fixed (FXD),1,4.987531181777088
951,1817,30895bfcca7a1bb87f0c0d3c3eccb1eb33085bb1,2021-03-11 16:09:45.196444,9999-12-31 23:59:59.999999,b11a7dc1015790c924881e69c15ee9ce6d73ca2c,1,1,2021-03-11,IPREO|51653,Reoffer,Final,Books Closed,,,,348ef746ebd05311b1ea5799db4e2c521c44c02b,Koninklijke Ahold Delhaize  N.V.,Corporate,Investment Grade,Netherlands,IPREO|Koninklijke Ahold Delhaize  N.V.,724500C9GNBV20UYRX36,Baa1,,,EUR,,600000000,100000,XS2317288301,EUR 9yr SLB,Bond (standard),9.0,2030-03-18 01:00:00.000000,0.375,Senior Unsecured,Sr Unsecured,,,Dutch,Reg S,Mid Swaps,Mid Swaps,,,MS+75bps area,MS,75.0,75.0,,MS+50/55,MS,50.0,55.0,,MSW + 48 bps,48.0,MSW + 48 bps,48.0,99.63,0.417,Priced,Baa1,,,NL,ADNA,115643,115643.0,investable,CS00041,13.02.2020 16:12,ok,KS,Retail,covered_ok,GSUniverse,covered_ok,GSUniverse,24.05.2023 06:08,CS00041,6.678957,7.016197,6.33,-0.2,8.665,nc_good,8.0,medium,Food,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,8.866670253014275
952,1818,2cb59e52031f2d55246ee46725c85420e34dc0e3,2021-03-12 15:49:09.636270,9999-12-31 23:59:59.999999,f16aa51233692b5fbc692d449a4a1ab23d5a9fe1,1,1,2021-03-12,IPREO|51667,Reoffer,Final,Books Closed,,,,89df1044e14f172992cfe57f79d755a7ef233e56,Volksbank Wien AG (Austria),Financials,Investment Grade,Austria,IPREO|1734591,529900D4CD6DIB3CI904,A2,,,EUR,,500000000,100000,AT000B122080,5yr SNP,Bond (standard),5.0,2026-03-23 01:00:00.000000,0.875,Senior Non-Preferred,Sr Non Preferred,,,Austrian,Reg S,Mid Swaps,Mid Swaps,,,MS+150a,MS,150.0,150.0,,,,,,,MSW + 130 bps,130.0,MSW + 130 bps,130.0,99.456,0.987,Priced,Baa1,,,AT,VOWIBA,38959950,38959950.0,investable,,,,,,not_covered,SCF1Universe,not_covered,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,4.914008126740873
953,1819,6a36603e6f7a195c19d08fac9f3f8eca29146468,2021-03-12 15:56:44.558896,9999-12-31 23:59:59.999999,385ff4529ff8a756ce7e0eb675efddceb4d90bcb,1,1,2021-03-12,IPREO|51665,Reoffer,Final,Books Closed,"Books open, today’s business",,,aee4f6cf2baa9674ec9a50516fc451da6d1f25ed,Cadent Finance PLC,Corporate,Investment Grade,Britain,IPREO|1592660,5493005M8TJ0J6IMUF67,Baa1,BBB+,,EUR,EUR Benchmark,625000000,100000,XS2320438653,CADENT EUR,Bond (standard),9.0,2030-03-19 01:00:00.000000,0.625,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,ms+85bps area,MS,85.0,85.0,,MS+70/75 (WPIR),MS,70.0,75.0,WPIR,MSW + 70 bps,70.0,MSW + 70 bps,70.0,99.582,0.673,Priced,Baa1,BBB+,A-,GB,CDTFIN,11204304,50117790.0,investable,,,,,,not_covered,GSUniverse,,,,,,,,,,,,,Gas,Utilities,Annually,Fixed (FXD),1,8.779608125926986
954,1820,de4a8ce63b141f856a143b47b0643248e7c7927f,2021-03-15 15:52:03.085692,9999-12-31 23:59:59.999999,81c3666d296e4a9e9a269d979118385dd7a30630,1,1,2021-03-15,IPREO|51673,Reoffer,Final,Books Closed,"Allocations and pricing to follow this afternoon. Books in excess of EUR 2.2bn (pre-rec, at the tight end of guidance)",,,5159a737c4b9b5fee29f45d1adb84f8bfe9f9c3e,Imperial Brands Finance Netherlands B.V.,Corporate,Investment Grade,Netherlands,IPREO|Imperial Brands Finance Netherlands B.V.,724500GIEFJOBWGD0272,,BBB,,EUR,750m-1bn max,1000000000,100000,XS2320459063,12y EUR,Bond (standard),12.0,2033-03-18 01:00:00.000000,1.75,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+200 bps area,MS,200.0,200.0,,ms+170-175 bps (WPIR),MS,170.0,175.0,WPIR,MSW + 170 bps,170.0,MSW + 170 bps,170.0,99.124,,Priced,Baa3,BBB,,NL,IMBLN,68211841,196139.0,uninvestable,CG00050,29.01.2020 14:51,ok,KS,"Food, Beverage & Tobacco",covered_ok,GSUniverse,,,24.05.2023 06:08,CG00050,6.166244,6.51545,6.26942,-0.3,8.33,nc_moderate,11.0,high,Agriculture,"Consumer, Non-cyclical",Annually,Fixed (FXD),1,10.927491807973515
955,1821,0bafa7f4a322d7a960bbba2111dd5c0891cfde44,2021-03-15 15:56:04.461468,9999-12-31 23:59:59.999999,3862fc53d1292f471b9803943341218a5e0fe155,1,1,2021-03-15,IPREO|51671,Reoffer,Final,Books Closed,,,,26636f85568514eb1add5120ce6ef5d4ce5ed022,UPM-Kymmene Corporation,Corporate,Investment Grade,Finland,IPREO|230798,213800EC6PW5VU4J9U64,Baa1,BBB,,EUR,,500000000,100000,XS2320453884,UPM EUR 10 YEAR ,Bond (standard),10.0,2031-03-22 01:00:00.000000,0.5,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+75 bps area,MS,75.0,75.0,,MS+60-65 bps,MS,60.0,65.0,,MSW + 60 bps,60.0,MSW + 60 bps,60.0,98.946,0.609,Priced,Baa1,,,FI,UPMFH,180738,180738.0,investable,BM00220,14.12.2022 09:40,not covered,KS,Industrials,not_covered,GSUniverse,not_covered,GSUniverse,12.04.2022 06:05,BM00220,6.870053,7.0084,6.816667,-0.1,9.3,c_good,9.0,high,Forest Products&Paper,Basic Materials,Annually,Fixed (FXD),1,9.779063920090175
956,1824,85f7836e9903e1f231916c3a9b443fb9d75e4cd0,2021-03-16 12:59:10.722862,9999-12-31 23:59:59.999999,11df48b2797bba0fa66098567cd2112867479a77,1,1,2021-03-16,IPREO|51681,Reoffer,Final,Books Closed,,,,dca6b6263ca7e551691b4c78538ee9c643dbdc7c,Berlin Hyp AG (DE),Financials,Investment Grade,Germany,IPREO|216923,529900C4RSSBWXBSY931,Aaa,,,EUR,,500000000,1000,DE000BHY0GE9,BHH Long 6Y GREEN CB,Covered Bond,6.0,2028-01-24 01:00:00.000000,0.01,Covered Pfanbriefe,Secured,,Green,German,Reg S,Mid Swaps,Mid Swaps,,,,,,,,MS-2a (+/-1bp WPIR),MS,-2.0,-2.0,+/-1bp WPIR,MSW - 3 bps,-3.0,MSW - 3 bps,-3.0,101.809,,Priced,Aaa,,,DE,BHH,118207,118207.0,investable,BA00071,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,5.998500349930013
957,1826,9f15ef163b11a55c94e4383aa83ef414ec227961,2021-03-16 15:14:09.285433,9999-12-31 23:59:59.999999,9e5058c8be4ed8a75e47a80291d1f6d70949d45d,1,1,2021-03-16,IPREO|51700,Reoffer,Final,Books Closed,"Books Open, today’s business",,,a38f8d5145f8b5113cbfa249f7e7a6ce7da32641,Tele2 AB,Corporate,Investment Grade,Sweden,IPREO|236623,213800EKD193RVI9HL76,,BBB,,EUR,300,300000000,100000,XS2314267449,EUR 300m March-2031,Bond (standard),10.0,2031-03-23 01:00:00.000000,0.75,Senior Unsecured,Sr Unsecured,,,English,Reg S,Mid Swaps,Mid Swaps,,,MS+105-110bps,MS,105.0,110.0,,MS+85bps area,MS,85.0,85.0,,MSW + 80 bps,80.0,MSW + 80 bps,80.0,99.569,,Priced,,,,SE,TELBSS,180718,180718.0,investable,,,,,,not_covered,GSUniverse,not_covered,GSUniverse,,,,,,,,,,,Telecommunications,Communications,Annually,Fixed (FXD),1,9.671576423889192
958,1827,90d6f489aef192c68ee0291ccc1ab32ed3727617,2021-03-16 16:09:06.104021,9999-12-31 23:59:59.999999,e213dcc2b8380fe4b10544b03df3d08b1c4a181b,1,1,2021-03-16,IPREO|51695,Reoffer,Final,Books Closed,"Books Open, today's business",,,4ce9b15fe9d74210b5a797f6fce19cd1af22e11f,Banco Bilbao Vizcaya Argentaria SA,Financials,Investment Grade,Spain,IPREO|219315,K8MS7FD7N5Z2WQ51AZ71,A3,A,A-,EUR,EUR Benchmark,1000000000,100000,XS2322289385,BBVA EUR Sr Preferred 6NC5,Bond (standard),6.0,2027-03-24 01:00:00.000000,0.125,Senior Preferred,Sr preferred,,,Spanish,Reg S,Mid Swaps,Mid Swaps,,,MS+70/75,MS,70.0,75.0,,MS+55 bps area,MS,55.0,55.0,,MSW + 52 bps,52.0,MSW + 52 bps,52.0,99.761,0.173,Priced,,,,ES,BBVASM,100155,100155.0,investable,BA00164,19.10.2021 14:20,covered_ok,AL_RK,Banks,covered_ok,SCF1Universe,covered_ok,SCF1Universe,,,,,,,,,,,Banks,Financial,Annually,Fixed (FXD),1,5.981304551088228
